,ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
3001,2023-03-21,26744.956241555563,74070.33220534388,27700.358973198243,40459.956597145494,26744.956241555563,26744.956241555563,0.264311638383199,0.264311638383199,0.264311638383199,-0.0017329910769072958,-0.0017329910769072958,-0.0017329910769072958,0.2660446294601063,0.2660446294601063,0.2660446294601063,0.0,0.0,0.0,33813.959444248074
3002,2023-03-22,26810.11607457355,74070.33220534388,27887.84987007248,39968.0237364946,26810.11607457355,26810.11607457355,0.2722726159677999,0.2722726159677999,0.2722726159677999,0.00139565915087965,0.00139565915087965,0.00139565915087965,0.27087695681692026,0.27087695681692026,0.27087695681692026,0.0,0.0,0.0,34109.77651259806
3003,2023-03-23,26875.34450661623,74070.33220534388,27748.85506897239,40726.39386345893,26875.34450661623,26875.34450661623,0.2739956696242623,0.2739956696242623,0.2739956696242623,-0.0011954410000072496,-0.0011954410000072496,-0.0011954410000072496,0.2751911106242696,0.2751911106242696,0.2751911106242696,0.0,0.0,0.0,34239.072521089285
3004,2023-03-24,26940.64117160135,74070.33220534388,28406.67531517467,40654.93470058839,26940.64117160135,26940.64117160135,0.27807402606134535,0.27807402606134535,0.27807402606134535,-0.000859570383504313,-0.000859570383504313,-0.000859570383504313,0.27893359644484966,0.27893359644484966,0.27893359644484966,0.0,0.0,0.0,34432.13372686257
3005,2023-03-25,27006.00570168815,74070.33220534388,28070.85640999379,40814.67894852502,27006.00570168815,27006.00570168815,0.28159501480873145,0.28159501480873145,0.28159501480873145,-0.0004648475046118134,-0.0004648475046118134,-0.0004648475046118134,0.28205986231334323,0.28205986231334323,0.28205986231334323,0.0,0.0,0.0,34610.76227717971
3006,2023-03-26,27071.437727284138,74070.33220534388,28501.660422551147,41095.45368857754,27071.437727284138,27071.437727284138,0.28514467147528777,0.28514467147528777,0.28514467147528777,0.0006093948344041656,0.0006093948344041656,0.0006093948344041656,0.2845352766408836,0.2845352766408836,0.2845352766408836,0.0,0.0,0.0,34790.71394439428
3007,2023-03-27,27136.93687705177,74070.33220534388,28530.011240200714,40992.66817235063,27136.93687705177,27136.93687705177,0.28858362874608673,0.28858362874608673,0.28858362874608673,0.0022477959797467433,0.0022477959797467433,0.0022477959797467433,0.28633583276634,0.28633583276634,0.28633583276634,0.0,0.0,0.0,34968.21259408487
3008,2023-03-28,27202.502777915233,74070.33220534388,28645.40158570975,41737.95225218861,27202.502777915233,27202.502777915233,0.2857155747837421,0.2857155747837421,0.2857155747837421,-0.0017329910769079981,-0.0017329910769079981,-0.0017329910769079981,0.2874485658606501,0.2874485658606501,0.2874485658606501,0.0,0.0,0.0,34974.68149466362
3009,2023-03-29,27268.13505506739,74070.33220534388,28909.07313843813,41464.23238389621,27268.13505506739,27268.13505506739,0.28926733510094527,0.28926733510094527,0.28926733510094527,0.001395659150882687,0.001395659150882687,0.001395659150882687,0.2878716759500626,0.2878716759500626,0.2878716759500626,0.0,0.0,0.0,35155.9158156194
3010,2023-03-30,27333.833331976748,74070.33220534388,28605.329714004696,41195.17237884366,27333.833331976748,27333.833331976748,0.286418917938309,0.286418917938309,0.286418917938309,-0.001195440999994595,-0.001195440999994595,-0.001195440999994595,0.2876143589383036,0.2876143589383036,0.2876143589383036,0.0,0.0,0.0,35162.76029802761
3011,2023-03-31,27399.59723039454,74070.33220534388,28938.930591501718,41398.43350333669,27399.59723039454,27399.59723039454,0.28583678506782356,0.28583678506782356,0.28583678506782356,-0.0008595703835170834,-0.0008595703835170834,-0.0008595703835170834,0.28669635545134065,0.28669635545134065,0.28669635545134065,0.0,0.0,0.0,35231.41001488376
3012,2023-04-01,27465.426370361918,74070.33220534388,29431.022678065732,41671.733538694956,27465.426370361918,27465.426370361918,0.2846823873836631,0.2846823873836631,0.2846823873836631,-0.00046484750460790364,-0.00046484750460790364,-0.00046484750460790364,0.285147234888271,0.285147234888271,0.285147234888271,0.0,0.0,0.0,35284.34951998676
3013,2023-04-02,27531.320370217185,74070.33220534388,29162.86943006579,41711.38158138982,27531.320370217185,27531.320370217185,0.28361483386687536,0.28361483386687536,0.28361483386687536,0.0006093948343983562,0.0006093948343983562,0.0006093948343983562,0.283005439032477,0.283005439032477,0.283005439032477,0.0,0.0,0.0,35339.61122315205
3014,2023-04-03,27597.278846603236,74070.33220534388,29236.485927717284,41645.34209158519,27597.278846603236,27597.278846603236,0.28256491175604476,0.28256491175604476,0.28256491175604476,0.0022477959797469692,0.0022477959797469692,0.0022477959797469692,0.28031711577629775,0.28031711577629775,0.28031711577629775,0.0,0.0,0.0,35395.30150860064
3015,2023-04-04,27663.301414474892,74070.33220534388,29559.128086888166,41526.270805907,27663.301414474892,27663.301414474892,0.2754017877015918,0.2754017877015918,0.2754017877015918,-0.0017329910769073357,-0.0017329910769073357,-0.0017329910769073357,0.2771347787784991,0.2771347787784991,0.2771347787784991,0.0,0.0,0.0,35281.82407774925
3016,2023-04-05,27729.387687106493,74070.33220534388,29230.729740453586,41740.88486834895,27729.387687106493,27729.387687106493,0.2749114922254682,0.2749114922254682,0.2749114922254682,0.001395659150882366,0.001395659150882366,0.001395659150882366,0.2735158330745858,0.2735158330745858,0.2735158330745858,0.0,0.0,0.0,35352.51503466746
3017,2023-04-06,27795.537276099538,74070.33220534388,29082.713717339713,41590.44352595316,27795.537276099538,27795.537276099538,0.26832556869190793,0.26832556869190793,0.26832556869190793,-0.0011954410000011104,-0.0011954410000011104,-0.0011954410000011104,0.26952100969190906,0.26952100969190906,0.26952100969190906,0.0,0.0,0.0,35253.790622806075
3018,2023-04-07,27861.74979139036,74070.33220534388,29263.74384475476,41639.38273890068,27861.74979139036,27861.74979139036,0.2643531837355789,0.2643531837355789,0.2643531837355789,-0.0008595703835071564,-0.0008595703835071564,-0.0008595703835071564,0.26521275411908607,0.26521275411908607,0.26521275411908607,0.0,0.0,0.0,35227.092053188506
3019,2023-04-08,27928.02484125799,74070.33220534388,29145.765258312822,41455.44489104759,27928.02484125799,27928.02484125799,0.26018876650091943,0.26018876650091943,0.26018876650091943,-0.0004648475046039937,-0.0004648475046039937,-0.0004648475046039937,0.2606536140055234,0.2606536140055234,0.2606536140055234,0.0,0.0,0.0,35194.58317551194
3020,2023-04-09,27994.362032331985,74070.33220534388,28826.19193204144,41490.81329590045,27994.362032331985,27994.362032331985,0.25651406556182466,0.25651406556182466,0.25651406556182466,0.000609394834397109,0.000609394834397109,0.000609394834397109,0.25590467072742756,0.25590467072742756,0.25590467072742756,0.0,0.0,0.0,35175.309650055045
3021,2023-04-10,28060.76096960047,74070.33220534388,28674.59673434865,41244.11821531572,28060.76096960047,28060.76096960047,0.2532718534657903,0.2532718534657903,0.2532718534657903,0.002247795979741378,0.002247795979741378,0.002247795979741378,0.2510240574860489,0.2510240574860489,0.2510240574860489,0.0,0.0,0.0,35167.76191003169
3022,2023-04-11,28127.22125641817,74070.33220534388,28399.19831485723,41261.01984849756,28127.22125641817,28127.22125641817,0.24433261239846252,0.24433261239846252,0.24433261239846252,-0.0017329910769094026,-0.0017329910769094026,-0.0017329910769094026,0.24606560347537193,0.24606560347537193,0.24606560347537193,0.0,0.0,0.0,34999.61870550839
3023,2023-04-12,28193.742494514554,74070.33220534388,28738.68009658955,41336.85585157415,28193.742494514554,28193.742494514554,0.24247329862126302,0.24247329862126302,0.24247329862126302,0.0013956591508820448,0.0013956591508820448,0.0013956591508820448,0.24107763947038097,0.24107763947038097,0.24107763947038097,0.0,0.0,0.0,35029.97223763797
3024,2023-04-13,28260.32428400222,74070.33220534388,28580.72531780577,41582.87434748296,28260.32428400222,28260.32428400222,0.2349065540745578,0.2349065540745578,0.2349065540745578,-0.0011954409999927942,-0.0011954409999927942,-0.0011954409999927942,0.2361019950745506,0.2361019950745506,0.2361019950745506,0.0,0.0,0.0,34898.85967858673
3025,2023-04-14,28326.96622338504,74070.33220534388,28857.710751862804,41035.65516604437,28326.96622338504,28326.96622338504,0.2303136415983386,0.2303136415983386,0.2303136415983386,-0.0008595703835099216,-0.0008595703835099216,-0.0008595703835099216,0.2311732119818485,0.2311732119818485,0.2311732119818485,0.0,0.0,0.0,34851.052969725984
3026,2023-04-15,28393.66790956668,74070.33220534388,27580.942181328923,40993.99866853668,28393.66790956668,28393.66790956668,0.2258531436212651,0.2258531436212651,0.2258531436212651,-0.0004648475046106962,-0.0004648475046106962,-0.0004648475046106962,0.2263179911258758,0.2263179911258758,0.2263179911258758,0.0,0.0,0.0,34806.467065880555
3027,2023-04-16,28460.42893785914,74070.33220534388,28584.620147974718,40958.27719482303,28460.42893785914,28460.42893785914,0.22216427953241355,0.22216427953241355,0.22216427953241355,0.0006093948343958618,0.0006093948343958618,0.0006093948343958618,0.2215548846980177,0.2215548846980177,0.2215548846980177,0.0,0.0,0.0,34783.319628022065
3028,2023-04-17,28527.248901991297,74070.33220534388,28492.26739166239,41356.762403840316,28527.248901991297,28527.248901991297,0.2191420328933777,0.2191420328933777,0.2191420328933777,0.002247795979735786,0.002247795979735786,0.002247795979735786,0.2168942369136419,0.2168942369136419,0.2168942369136419,0.0,0.0,0.0,34778.768219229045
3029,2023-04-18,28594.127394117622,74070.33220534388,28243.684124499847,40869.19458713804,28594.127394117622,28594.127394117622,0.21060537921558162,0.21060537921558162,0.21060537921558162,-0.001732991076906583,-0.001732991076906583,-0.001732991076906583,0.2123383702924882,0.2123383702924882,0.2123383702924882,0.0,0.0,0.0,34616.204437294415
3030,2023-04-19,28661.06400482695,74070.33220534388,28826.633306101445,40879.98102238654,28661.06400482695,28661.06400482695,0.2092776664452791,0.2092776664452791,0.2092776664452791,0.0013956591508817236,0.0013956591508817236,0.0013956591508817236,0.20788200729439738,0.20788200729439738,0.20788200729439738,0.0,0.0,0.0,34659.18459759592
3031,2023-04-20,28728.058323151316,74070.33220534388,28156.673706448986,40810.89791068735,28728.058323151316,28728.058323151316,0.20231746960710315,0.20231746960710315,0.20231746960710315,-0.0011954409999993096,-0.0011954409999993096,-0.0011954409999993096,0.20351291060710244,0.20351291060710244,0.20351291060710244,0.0,0.0,0.0,34540.246389816566
3032,2023-04-21,28795.109936574936,74070.33220534388,28473.523794429762,40752.517787159835,28795.109936574936,28795.109936574936,0.198353149012229,0.198353149012229,0.198353149012229,-0.0008595703835026826,-0.0008595703835026826,-0.0008595703835026826,0.19921271939573168,0.19921271939573168,0.19921271939573168,0.0,0.0,0.0,34506.7106686479
3033,2023-04-22,28862.2184310432,74070.33220534388,28083.262374755366,40696.54883720926,28862.2184310432,28862.2184310432,0.19449310605159628,0.19449310605159628,0.19449310605159628,-0.000464847504596174,-0.000464847504596174,-0.000464847504596174,0.19495795355619244,0.19495795355619244,0.19495795355619244,0.0,0.0,0.0,34475.72094123642
3034,2023-04-23,28929.383390971852,74070.33220534388,28305.65062160243,40552.31986121361,28929.383390971852,28929.383390971852,0.19133054843758598,0.19133054843758598,0.19133054843758598,0.0006093948343900526,0.0006093948343900526,0.0006093948343900526,0.19072115360319594,0.19072115360319594,0.19072115360319594,0.0,0.0,0.0,34464.45818112769
3035,2023-04-24,28996.604399256114,74070.33220534388,28439.826343900393,40471.98397218367,28996.604399256114,28996.604399256114,0.1887199163629691,0.1887199163629691,0.1887199163629691,0.0022477959797418292,0.0022477959797418292,0.0022477959797418292,0.18647212038322727,0.18647212038322727,0.18647212038322727,0.0,0.0,0.0,34468.84115629383
3036,2023-04-25,29063.881037279978,74070.33220534388,28181.347369787996,40789.19427106543,29063.881037279978,29063.881037279978,0.18044622534018312,0.18044622534018312,0.18044622534018312,-0.0017329910769072856,-0.0017329910769072856,-0.0017329910769072856,0.1821792164170904,0.1821792164170904,0.1821792164170904,0.0,0.0,0.0,34308.348664193276
3037,2023-04-26,29131.212884925637,74070.33220534388,28568.453089324204,40799.536153485606,29131.212884925637,29131.212884925637,0.1792063485488502,0.1792063485488502,0.1792063485488502,0.0013956591508789613,0.0013956591508789613,0.0013956591508789613,0.17781068939797123,0.17781068939797123,0.17781068939797123,0.0,0.0,0.0,34351.71117483237
3038,2023-04-27,29198.599520582888,74070.33220534388,27955.835209124733,40487.167133300245,29198.599520582888,29198.599520582888,0.17214053722536227,0.17214053722536227,0.17214053722536227,-0.001195440999998409,-0.001195440999998409,-0.001195440999998409,0.17333597822536068,0.17333597822536068,0.17333597822536068,0.0,0.0,0.0,34224.86212828423
3039,2023-04-28,29266.040521158677,74070.33220534388,27340.62097165795,40195.44923195668,29266.040521158677,29266.040521158677,0.16786739254503474,0.16786739254503474,0.16786739254503474,-0.0008595703834954433,-0.0008595703834954433,-0.0008595703834954433,0.1687269629285302,0.1687269629285302,0.1687269629285302,0.0,0.0,0.0,34178.85443356291
3040,2023-04-29,29333.535462086715,74070.33220534388,28193.55052346263,40283.940842340024,29333.535462086715,29333.535462086715,0.1634942743844978,0.1634942743844978,0.1634942743844978,-0.00046484750461110475,-0.00046484750461110475,-0.00046484750461110475,0.16395912188910888,0.16395912188910888,0.16395912188910888,0.0,0.0,0.0,34129.40055759252
3041,2023-04-30,29401.083917337204,74070.33220534388,27715.75535479505,40947.549796460335,29401.083917337204,29401.083917337204,0.15962195767115103,0.15962195767115103,0.15962195767115103,0.0006093948343888052,0.0006093948343888052,0.0006093948343888052,0.1590125628367622,0.1590125628367622,0.1590125628367622,0.0,0.0,0.0,34094.142489876365
3042,2023-05-01,29468.685459426593,74070.33220534388,27469.877422939928,40118.31402556902,29468.685459426593,29468.685459426593,0.1561206940492692,0.1561206940492692,0.1561206940492692,0.002247795979736238,0.002247795979736238,0.002247795979736238,0.15387289806953297,0.15387289806953297,0.15387289806953297,0.0,0.0,0.0,34069.35708607188
3043,2023-05-02,29536.339659427424,74070.33220534388,27665.802501503644,39949.638529776326,29536.339659427424,29536.339659427424,0.14679894804141097,0.14679894804141097,0.14679894804141097,-0.0017329910769066231,-0.0017329910769066231,-0.0017329910769066231,0.14853193911831758,0.14853193911831758,0.14853193911831758,0.0,0.0,0.0,33872.24325042518
3044,2023-05-03,29604.04608697839,74070.33220534388,27121.89334162524,40193.342358417074,29604.04608697839,29604.04608697839,0.14438385064077117,0.14438385064077117,0.14438385064077117,0.00139565915087864,0.00139565915087864,0.00139565915087864,0.14298819148989253,0.14298819148989253,0.14298819148989253,0.0,0.0,0.0,33878.39225556318
3045,2023-05-04,29671.804310294207,74070.33220534388,27740.91623548598,39943.37432916077,29671.804310294207,29671.804310294207,0.13605169502648243,0.13605169502648243,0.13605169502648243,-0.0011954409999931706,-0.0011954409999931706,-0.0011954409999931706,0.1372471360264756,0.1372471360264756,0.1372471360264756,0.0,0.0,0.0,33708.70358120382
3046,2023-05-05,29739.613896175815,74070.33220534388,27432.48567366104,40071.03090678325,29739.613896175815,29739.613896175815,0.13046171925933694,0.13046171925933694,0.13046171925933694,-0.0008595703835082139,-0.0008595703835082139,-0.0008595703835082139,0.13132128964284515,0.13132128964284515,0.13132128964284515,0.0,0.0,0.0,33619.49505517978
3047,2023-05-06,29807.474410020568,74070.33220534388,27067.06601336167,39400.28196099523,29807.474410020568,29807.474410020568,0.12476519705876261,0.12476519705876261,0.12476519705876261,-0.0004648475046071952,-0.0004648475046071952,-0.0004648475046071952,0.1252300445633698,0.1252300445633698,0.1252300445633698,0.0,0.0,0.0,33526.40982861081
3048,2023-05-07,29875.38541583246,74070.33220534388,27214.398575465937,39718.78015327139,29875.38541583246,29875.38541583246,0.1196086863404406,0.1196086863404406,0.1196086863404406,0.0006093948343966757,0.0006093948343966757,0.0006093948343966757,0.11899929150604392,0.11899929150604392,0.11899929150604392,0.0,0.0,0.0,33448.74101933454
3049,2023-05-08,29943.346476232513,74070.33220534388,27385.323458831648,39805.95594363921,29943.346476232513,29943.346476232513,0.11490863435002263,0.11490863435002263,0.11490863435002263,0.002247795979736464,0.002247795979736464,0.002247795979736464,0.11266083837028618,0.11266083837028618,0.11266083837028618,0.0,0.0,0.0,33384.09552768595
3050,2023-05-09,30011.35715246918,74070.33220534388,26665.938415674675,39297.5453618498,30011.35715246918,30011.35715246918,0.10451865063609737,0.10451865063609737,0.10451865063609737,-0.0017329910769059605,-0.0017329910769059605,-0.0017329910769059605,0.10625164171300333,0.10625164171300333,0.10625164171300333,0.0,0.0,0.0,33148.103705803245
3051,2023-05-10,30079.417004428848,74070.33220534388,26757.612767123876,39412.18086587814,30079.417004428848,30079.417004428848,0.1012085326388331,0.1012085326388331,0.1012085326388331,0.001395659150881677,0.001395659150881677,0.001395659150881677,0.09981287348795141,0.09981287348795141,0.09981287348795141,0.0,0.0,0.0,33123.71066207865
3052,2023-05-11,30147.525590646437,74070.33220534388,26411.643583780515,39406.695019896964,30147.525590646437,30147.525590646437,0.09219340903927693,0.09219340903927693,0.09219340903927693,-0.00119544099999227,-0.00119544099999227,-0.00119544099999227,0.0933888500392692,0.0933888500392692,0.0933888500392692,0.0,0.0,0.0,32926.92874894697
3053,2023-05-12,30215.68246831602,74070.33220534388,26532.477190625876,38866.79569010606,30215.68246831602,30215.68246831602,0.08616628368015555,0.08616628368015555,0.08616628368015555,-0.0008595703835009745,-0.0008595703835009745,-0.0008595703835009745,0.08702585406365654,0.08702585406365654,0.08702585406365654,0.0,0.0,0.0,32819.25553547044
3054,2023-05-13,30283.88719330169,74070.33220534388,26367.21201141141,39145.24544610644,30283.88719330169,30283.88719330169,0.08030603558681354,0.08030603558681354,0.08030603558681354,-0.00046484750460328527,-0.00046484750460328527,-0.00046484750460328527,0.08077088309141683,0.08077088309141683,0.08077088309141683,0.0,0.0,0.0,32715.86611595402
3055,2023-05-14,30352.13932014815,74070.33220534388,26150.767545324623,39032.67238986177,30352.13932014815,30352.13932014815,0.07527975475281098,0.07527975475281098,0.07527975475281098,0.0006093948343954286,0.0006093948343954286,0.0006093948343954286,0.07467035991841556,0.07467035991841556,0.07467035991841556,0.0,0.0,0.0,32637.040924392055
3056,2023-05-15,30420.438402091793,74070.33220534388,26659.14025438144,38611.421296618704,30420.438402091793,30420.438402091793,0.07101663728700358,0.07101663728700358,0.07101663728700358,0.0022477959797427387,0.0022477959797427387,0.0022477959797427387,0.06876884130726084,0.06876884130726084,0.06876884130726084,0.0,0.0,0.0,32580.79564220478
3057,2023-05-16,30488.78399107157,74070.33220534388,26297.87534603681,38774.61551051843,30488.78399107157,30488.78399107157,0.061374770074917,0.061374770074917,0.061374770074917,-0.0017329910769080278,-0.0017329910769080278,-0.0017329910769080278,0.06310776115182502,0.06310776115182502,0.06310776115182502,0.0,0.0,0.0,32360.026098387396
3058,2023-05-17,30557.17563774006,74070.33220534388,25862.212762762825,38072.23985919631,30557.17563774006,30557.17563774006,0.05911990233494447,0.05911990233494447,0.05911990233494447,0.0013956591508779976,0.0013956591508779976,0.0013956591508779976,0.05772424318406647,0.05772424318406647,0.05772424318406647,0.0,0.0,0.0,32363.712877074995
3059,2023-05-18,30625.61289147459,74070.33220534388,25810.552848922875,38392.33396434001,30625.61289147459,30625.61289147459,0.05145457523324296,0.05145457523324296,0.05145457523324296,-0.0011954409999987855,-0.0011954409999987855,-0.0011954409999987855,0.052650016233241746,0.052650016233241746,0.052650016233241746,0.0,0.0,0.0,32201.440794063143
3060,2023-05-19,30694.095300388395,74070.33220534388,26554.233191050982,38645.896174411806,30694.095300388395,30694.095300388395,0.047050891714999064,0.047050891714999064,0.047050891714999064,-0.0008595703835037399,-0.0008595703835037399,-0.0008595703835037399,0.047910462098502804,0.047910462098502804,0.047910462098502804,0.0,0.0,0.0,32138.27985465683
3061,2023-05-20,30762.622411341894,74070.33220534388,26011.332362391033,38257.09951333853,30762.622411341894,30762.622411341894,0.043058974848182476,0.043058974848182476,0.043058974848182476,-0.00046484750460760397,-0.00046484750460760397,-0.00046484750460760397,0.04352382235279008,0.04352382235279008,0.04352382235279008,0.0,0.0,0.0,32087.229396016
3062,2023-05-21,30831.19376995404,74070.33220534388,25850.43147007896,38088.50320801424,30831.19376995404,30831.19376995404,0.04010998080944681,0.04010998080944681,0.04010998080944681,0.0006093948344032991,0.0006093948344032991,0.0006093948344032991,0.039500585975043516,0.039500585975043516,0.039500585975043516,0.0,0.0,0.0,32067.83236039923
3063,2023-05-22,30899.808920613636,74070.33220534388,26155.765330144885,38765.491370111624,30899.808920613636,30899.808920613636,0.038090870716024336,0.038090870716024336,0.038090870716024336,0.002247795979742965,0.002247795979742965,0.002247795979742965,0.03584307473628137,0.03584307473628137,0.03584307473628137,0.0,0.0,0.0,32076.809547358585
3064,2023-05-23,30968.467406491007,74070.33220534388,25777.51494459839,38179.87474904409,30968.467406491007,30968.467406491007,0.030812246806664383,0.030812246806664383,0.030812246806664383,-0.0017329910769073652,-0.0017329910769073652,-0.0017329910769073652,0.03254523788357175,0.03254523788357175,0.03254523788357175,0.0,0.0,0.0,31922.675467443947
3065,2023-05-24,31037.168769549302,74070.33220534388,25693.9049303501,38693.50657774722,31037.168769549302,31037.168769549302,0.030988321181719132,0.030988321181719132,0.030988321181719132,0.001395659150881035,0.001395659150881035,0.001395659150881035,0.029592662030838095,0.029592662030838095,0.029592662030838095,0.0,0.0,0.0,31998.95852395132
3066,2023-05-25,31105.91255055627,74070.33220534388,25631.944703228863,38340.72173174192,31105.91255055627,31105.91255055627,0.02576735542540138,0.02576735542540138,0.02576735542540138,-0.001195440999997885,-0.001195440999997885,-0.001195440999997885,0.026962796425399265,0.026962796425399265,0.026962796425399265,0.0,0.0,0.0,31907.429655077907
3067,2023-05-26,31174.698289095897,74070.33220534388,25850.31845006197,38570.60845937202,31174.698289095897,31174.698289095897,0.023765817695255997,0.023765817695255997,0.023765817695255997,-0.0008595703835038177,-0.0008595703835038177,-0.0008595703835038177,0.024625388078759816,0.024625388078759816,0.024625388078759816,0.0,0.0,0.0,31915.59048533916
3068,2023-05-27,31243.525523580185,74070.33220534388,25632.02690176915,38570.85805714397,31243.525523580185,31243.525523580185,0.02207826826892359,0.02207826826892359,0.02207826826892359,-0.000464847504603694,-0.000464847504603694,-0.000464847504603694,0.022543115773527286,0.022543115773527286,0.022543115773527286,0.0,0.0,0.0,31933.328461756748
3069,2023-05-28,31312.393791260936,74070.33220534388,26063.650912025125,38394.22759070714,31312.393791260936,31312.393791260936,0.021281801672465846,0.021281801672465846,0.021281801672465846,0.0006093948343929343,0.0006093948343929343,0.0006093948343929343,0.020672406838072914,0.020672406838072914,0.020672406838072914,0.0,0.0,0.0,31978.777945816702
3070,2023-05-29,31381.3026282417,74070.33220534388,25894.10309597151,38038.8181850243,31381.3026282417,31381.3026282417,0.021212211920542488,0.021212211920542488,0.021212211920542488,0.002247795979737373,0.002247795979737373,0.002247795979737373,0.018964415940805113,0.018964415940805113,0.018964415940805113,0.0,0.0,0.0,32046.96946993464
3071,2023-05-30,31450.251569489672,74070.33220534388,25448.368672059634,38032.86561899121,31450.251569489672,31450.251569489672,0.015633150043075694,0.015633150043075694,0.015633150043075694,-0.0017329910769072754,-0.0017329910769072754,-0.0017329910769072754,0.01736614111998297,0.01736614111998297,0.01736614111998297,0.0,0.0,0.0,31941.918071167984
3072,2023-05-31,31519.24014884777,74070.33220534388,25854.570753536424,38434.25753404269,31519.24014884777,31519.24014884777,0.017217308078449553,0.017217308078449553,0.017217308078449553,0.0013956591508782717,0.0013956591508782717,0.0013956591508782717,0.01582164892757128,0.01582164892757128,0.01582164892757128,0.0,0.0,0.0,32061.916616889113
3073,2023-06-01,31588.267899046674,74070.33220534388,25584.954910279437,38389.346670594845,31588.267899046674,31588.267899046674,0.013077937005926684,0.013077937005926684,0.013077937005926684,-0.0011954410000044003,-0.0011954410000044003,-0.0011954410000044003,0.014273378005931085,0.014273378005931085,0.014273378005931085,0.0,0.0,0.0,32001.37727675674
3074,2023-06-02,31657.3343517171,74070.33220534388,25871.078089726572,38723.583827465925,31657.3343517171,31657.3343517171,0.011803918305173059,0.011803918305173059,0.011803918305173059,-0.0008595703835065831,-0.0008595703835065831,-0.0008595703835065831,0.012663488688679642,0.012663488688679642,0.012663488688679642,0.0,0.0,0.0,32031.014940164318
3075,2023-06-03,31726.43903740186,74070.33220534388,26029.254188861443,38360.046731072674,31726.43903740186,31726.43903740186,0.010470377849170244,0.010470377849170244,0.010470377849170244,-0.00046484750459978416,-0.00046484750459978416,-0.00046484750459978416,0.010935225353770027,0.010935225353770027,0.010935225353770027,0.0,0.0,0.0,32058.626841932117
3076,2023-06-04,31795.581485568262,74070.33220534388,25942.095028359778,38767.03488059444,31795.581485568262,31795.581485568262,0.009643653100468996,0.009643653100468996,0.009643653100468996,0.0006093948344008046,0.0006093948344008046,0.0006093948344008046,0.009034258266068192,0.009034258266068192,0.009034258266068192,0.0,0.0,0.0,32102.207043542774
3077,2023-06-05,31864.76122462042,74070.33220534388,26182.25013515393,38751.58530669815,31864.76122462042,31864.76122462042,0.009157768490164475,0.009157768490164475,0.009157768490164475,0.002247795979737599,0.002247795979737599,0.002247795979737599,0.006909972510426875,0.006909972510426875,0.006909972510426875,0.0,0.0,0.0,32156.57133090986
3078,2023-06-06,31933.977781911686,74070.33220534388,25389.78722776687,37981.793826149704,31933.977781911686,31933.977781911686,0.0027836822206615455,0.0027836822206615455,0.0027836822206615455,-0.001732991076906613,-0.001732991076906613,-0.001732991076906613,0.004516673297568158,0.004516673297568158,0.004516673297568158,0.0,0.0,0.0,32022.871828098192
3079,2023-06-07,32003.230683757094,74070.33220534388,26006.670574226588,38714.56358686913,32003.230683757094,32003.230683757094,0.0032103385142564153,0.0032103385142564153,0.0032103385142564153,0.0013956591508779508,0.0013956591508779508,0.0013956591508779508,0.0018146793633784645,0.0018146793633784645,0.0018146793633784645,0.0,0.0,0.0,32105.97188780179
3080,2023-06-08,32072.51945544596,74070.33220534388,25417.64851795162,38333.28043203886,32072.51945544596,32072.51945544596,-0.002424161702194112,-0.002424161702194112,-0.002424161702194112,-0.001195440999996084,-0.001195440999996084,-0.001195440999996084,-0.001228720702198028,-0.001228720702198028,-0.001228720702198028,0.0,0.0,0.0,31994.770482089192
3081,2023-06-09,32141.8436212544,74070.33220534388,25891.153514181762,38285.59816032626,32141.8436212544,32141.8436212544,-0.005498041047001544,-0.005498041047001544,-0.005498041047001544,-0.0008595703835093489,-0.0008595703835093489,-0.0008595703835093489,-0.004638470663492196,-0.004638470663492196,-0.004638470663492196,0.0,0.0,0.0,31965.12644569844
3082,2023-06-10,32211.202704458043,74070.33220534388,25203.46831426073,38431.169148863235,32211.202704458043,32211.202704458043,-0.008895972184005334,-0.008895972184005334,-0.008895972184005334,-0.0004648475046064866,-0.0004648475046064866,-0.0004648475046064866,-0.008431124679398848,-0.008431124679398848,-0.008431124679398848,0.0,0.0,0.0,31924.65274118583
3083,2023-06-11,32280.59622734471,74070.33220534388,26048.26089827452,38115.41663116701,32280.59622734471,32280.59622734471,-0.012005019113047681,-0.012005019113047681,-0.012005019113047681,0.0006093948343949951,0.0006093948343949951,0.0006093948343949951,-0.012614413947442678,-0.012614413947442678,-0.012614413947442678,0.0,0.0,0.0,31893.067052654864
3084,2023-06-12,32350.02371122728,74070.33220534388,25801.15991677188,38311.66134723516,32350.02371122728,32350.02371122728,-0.014939213990404689,-0.014939213990404689,-0.014939213990404689,0.0022477959797320077,0.0022477959797320077,0.0022477959797320077,-0.017187009970136696,-0.017187009970136696,-0.017187009970136696,0.0,0.0,0.0,31866.73978441059
3085,2023-06-13,32419.484676456406,74070.33220534388,25058.501521873,37850.17935005902,32419.484676456406,32419.484676456406,-0.023871478688268527,-0.023871478688268527,-0.023871478688268527,-0.0017329910769073153,-0.0017329910769073153,-0.0017329910769073153,-0.02213848761136121,-0.02213848761136121,-0.02213848761136121,0.0,0.0,0.0,31645.583638917728
